horodatage;code_http;duree_ms;serveur
2026-09-18T11:39:51.666;200;9;web1
2026-09-18T11:39:51.714;200;14;web2
2026-09-18T11:39:51.758;200;9;web1
2026-09-18T11:39:51.812;200;14;web2
2026-09-18T11:39:51.855;200;6;web1
2026-09-18T11:39:51.905;200;14;web2
2026-09-18T11:39:51.945;200;11;web1
2026-09-18T11:39:52.002;200;7;web2
2026-09-18T11:39:52.047;200;8;web1
2026-09-18T11:39:52.102;200;17;web2
2026-09-18T11:39:52.157;200;7;web1
2026-09-18T11:39:52.201;200;10;web2
2026-09-18T11:39:52.243;200;6;web1
2026-09-18T11:39:52.289;200;8;web2
2026-09-18T11:39:52.341;200;12;web1
2026-09-18T11:39:52.387;200;6;web2
2026-09-18T11:39:52.439;200;8;web1
2026-09-18T11:39:52.481;200;8;web2
2026-09-18T11:39:52.535;200;7;web1
2026-09-18T11:39:52.578;200;7;web2
2026-09-18T11:39:52.629;200;15;web1
2026-09-18T11:39:52.674;200;6;web2
2026-09-18T11:39:52.720;200;7;web1
2026-09-18T11:39:52.767;200;7;web2
2026-09-18T11:39:52.817;200;14;web1
2026-09-18T11:39:52.861;200;9;web2
2026-09-18T11:39:52.912;200;13;web1
2026-09-18T11:39:52.955;200;13;web2
2026-09-18T11:39:53.007;200;15;web1
2026-09-18T11:39:53.050;200;7;web2
2026-09-18T11:39:53.103;200;7;web1
2026-09-18T11:39:53.147;200;6;web2
2026-09-18T11:39:53.197;200;15;web1
2026-09-18T11:39:53.241;200;7;web2
2026-09-18T11:39:53.293;200;9;web1
2026-09-18T11:39:53.339;200;5;web2
2026-09-18T11:39:53.393;200;13;web1
2026-09-18T11:39:53.442;200;7;web2
2026-09-18T11:39:53.489;200;7;web1
2026-09-18T11:39:53.532;200;7;web2
2026-09-18T11:39:53.584;200;8;web1
2026-09-18T11:39:53.632;200;7;web2
2026-09-18T11:39:53.685;200;16;web1
2026-09-18T11:39:53.727;200;9;web2
2026-09-18T11:39:53.782;200;10;web1
2026-09-18T11:39:53.831;200;7;web2
2026-09-18T11:39:53.881;200;15;web1
2026-09-18T11:39:53.925;200;10;web2
2026-09-18T11:39:53.982;200;20;web1
2026-09-18T11:39:54.043;200;9;web2
2026-09-18T11:39:56.079;000;2000;?
2026-09-18T11:39:56.134;200;11;web2
2026-09-18T11:39:58.173;000;2000;?
2026-09-18T11:39:58.211;200;8;web2
2026-09-18T11:39:58.262;200;9;web2
2026-09-18T11:39:58.305;200;15;web2
2026-09-18T11:39:58.350;200;7;web2
2026-09-18T11:39:58.401;200;10;web2
2026-09-18T11:39:58.452;200;15;web2
2026-09-18T11:39:58.493;200;9;web2
2026-09-18T11:39:58.543;200;13;web2
2026-09-18T11:39:58.583;200;11;web2
2026-09-18T11:39:58.625;200;5;web2
2026-09-18T11:39:58.669;200;12;web2
2026-09-18T11:39:58.711;200;13;web2
2026-09-18T11:39:58.756;200;13;web2
2026-09-18T11:39:58.793;200;10;web2
2026-09-18T11:39:58.835;200;6;web2
2026-09-18T11:39:58.885;200;6;web2
2026-09-18T11:39:58.925;200;8;web2
2026-09-18T11:39:58.968;200;6;web2
2026-09-18T11:39:59.015;200;10;web2
2026-09-18T11:39:59.055;200;10;web2
2026-09-18T11:39:59.104;200;12;web2
2026-09-18T11:39:59.147;200;9;web2
2026-09-18T11:39:59.196;200;7;web2
2026-09-18T11:39:59.240;200;8;web2
2026-09-18T11:39:59.285;200;15;web2
2026-09-18T11:39:59.323;200;11;web2
2026-09-18T11:39:59.364;200;12;web2
2026-09-18T11:39:59.409;200;7;web2
2026-09-18T11:39:59.448;200;12;web2
2026-09-18T11:39:59.487;200;6;web2
2026-09-18T11:39:59.527;200;7;web2
2026-09-18T11:39:59.575;200;16;web2
2026-09-18T11:39:59.617;200;7;web2
2026-09-18T11:39:59.666;200;8;web2
2026-09-18T11:39:59.706;200;6;web2
2026-09-18T11:39:59.753;200;13;web2
2026-09-18T11:39:59.795;200;16;web2
2026-09-18T11:39:59.844;200;8;web2
2026-09-18T11:39:59.884;200;9;web2
2026-09-18T11:39:59.924;200;8;web2
2026-09-18T11:39:59.972;200;15;web2
2026-09-18T11:40:00.022;200;16;web2
2026-09-18T11:40:00.073;200;18;web2
2026-09-18T11:40:00.115;200;8;web2
2026-09-18T11:40:00.161;200;15;web2
2026-09-18T11:40:00.199;200;7;web2
2026-09-18T11:40:00.239;200;6;web2
2026-09-18T11:40:00.289;200;7;web2
2026-09-18T11:40:00.331;200;9;web2
2026-09-18T11:40:00.376;200;14;web2
2026-09-18T11:40:00.415;200;10;web2
2026-09-18T11:40:00.455;200;9;web2
2026-09-18T11:40:00.508;200;12;web2
2026-09-18T11:40:00.547;200;9;web2
2026-09-18T11:40:00.597;200;13;web2
2026-09-18T11:40:00.635;200;6;web2
2026-09-18T11:40:00.680;200;7;web2
2026-09-18T11:40:00.713;200;7;web2
2026-09-18T11:40:00.759;200;11;web2
2026-09-18T11:40:00.797;200;6;web2
2026-09-18T11:40:00.847;200;6;web2
2026-09-18T11:40:00.883;200;6;web2
2026-09-18T11:40:00.923;200;8;web2
2026-09-18T11:40:00.966;200;6;web2
2026-09-18T11:40:01.022;200;11;web2
2026-09-18T11:40:01.073;200;7;web2
2026-09-18T11:40:01.121;200;10;web2
2026-09-18T11:40:01.170;200;12;web2
2026-09-18T11:40:01.211;200;7;web2
2026-09-18T11:40:01.260;200;15;web2
2026-09-18T11:40:01.301;200;8;web2
2026-09-18T11:40:01.351;200;8;web2
2026-09-18T11:40:01.390;200;9;web2
2026-09-18T11:40:01.431;200;6;web2
2026-09-18T11:40:01.473;200;6;web2
2026-09-18T11:40:01.513;200;10;web2
2026-09-18T11:40:01.553;200;10;web2
2026-09-18T11:40:01.602;200;9;web2
2026-09-18T11:40:01.644;200;10;web2
2026-09-18T11:40:01.698;200;6;web2
2026-09-18T11:40:01.744;200;8;web2
2026-09-18T11:40:01.786;200;8;web2
2026-09-18T11:40:01.842;200;12;web2
2026-09-18T11:40:01.884;200;7;web2
2026-09-18T11:40:01.929;200;15;web2
2026-09-18T11:40:01.977;200;15;web2
2026-09-18T11:40:02.019;200;9;web2
2026-09-18T11:40:02.061;200;7;web2
2026-09-18T11:40:02.115;200;12;web2
2026-09-18T11:40:02.158;200;9;web2
2026-09-18T11:40:02.209;200;14;web2
2026-09-18T11:40:02.256;200;7;web2
2026-09-18T11:40:02.297;200;7;web2
2026-09-18T11:40:02.337;200;8;web2
2026-09-18T11:40:02.382;200;13;web2
2026-09-18T11:40:02.421;200;12;web2
2026-09-18T11:40:02.460;200;11;web2
2026-09-18T11:40:02.517;200;11;web2
2026-09-18T11:40:02.559;200;15;web2
2026-09-18T11:40:02.641;200;21;web2
2026-09-18T11:40:02.699;200;8;web2
2026-09-18T11:40:02.756;200;7;web2
2026-09-18T11:40:02.800;200;16;web2
2026-09-18T11:40:02.852;200;15;web2
2026-09-18T11:40:02.897;200;7;web2
2026-09-18T11:40:02.951;200;13;web2
2026-09-18T11:40:02.993;200;7;web2
2026-09-18T11:40:03.048;200;13;web2
2026-09-18T11:40:03.108;200;6;web2
2026-09-18T11:40:03.151;200;13;web2
2026-09-18T11:40:03.206;200;14;web2
2026-09-18T11:40:03.251;200;6;web2
2026-09-18T11:40:03.303;200;15;web2
2026-09-18T11:40:03.348;200;8;web2
2026-09-18T11:40:03.401;200;7;web2
2026-09-18T11:40:03.447;200;7;web2
2026-09-18T11:40:03.501;200;16;web2
2026-09-18T11:40:03.546;200;7;web2
2026-09-18T11:40:03.600;200;13;web2
2026-09-18T11:40:03.647;200;9;web2
2026-09-18T11:40:03.704;200;16;web2
2026-09-18T11:40:03.759;200;6;web2
2026-09-18T11:40:03.802;200;13;web2
2026-09-18T11:40:03.858;200;15;web2
2026-09-18T11:40:03.903;200;6;web2
2026-09-18T11:40:03.955;200;16;web2
2026-09-18T11:40:04.000;200;16;web2
2026-09-18T11:40:04.051;200;12;web2
2026-09-18T11:40:04.097;200;11;web2
2026-09-18T11:40:04.149;200;15;web2
2026-09-18T11:40:04.195;200;14;web2
2026-09-18T11:40:04.250;200;13;web2
2026-09-18T11:40:04.304;200;11;web2
2026-09-18T11:40:04.348;200;13;web2
2026-09-18T11:40:04.401;200;15;web2
2026-09-18T11:40:04.448;200;7;web2
2026-09-18T11:40:04.503;200;16;web2
